City,Zip_Code,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Churn_Label
Ione,95640,Female,No,Yes,No,68,Yes,Yes,Fiber_optic,Yes,Yes,Yes,No,Yes,Yes,Two_year,Yes,Bank_transfer_(automatic),110.8,7553.6,No
Jackson,95642,Female,Yes,Yes,No,25,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,69.3,1813.1,No
Knights_Landing,95645,Male,No,No,No,67,No,No_phone_service,DSL,Yes,No,Yes,Yes,Yes,No,One_year,Yes,Bank_transfer_(automatic),49.35,3321.35,No
Kirkwood,95646,Male,No,No,No,32,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Credit_card_(automatic),20.35,707.5,No
Lincoln,95648,Female,Yes,Yes,No,67,Yes,Yes,Fiber_optic,Yes,Yes,No,No,Yes,Yes,One_year,Yes,Electronic_check,105.6,7112.15,No
Loomis,95650,Male,Yes,Yes,No,72,No,No_phone_service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Credit_card_(automatic),64.45,4641.1,No
Madison,95653,Male,No,No,Yes,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic_check,49.9,49.9,No
North_Highlands,95660,Female,No,Yes,No,48,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One_year,Yes,Electronic_check,65.65,3094.65,No
Roseville,95661,Female,No,Yes,No,61,Yes,Yes,Fiber_optic,No,No,Yes,Yes,Yes,Yes,One_year,Yes,Bank_transfer_(automatic),103.3,6518.35,No
Penryn,95663,Female,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic_check,44.45,82.7,No
Pioneer,95666,Female,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,No,Bank_transfer_(automatic),89.9,6342.7,No
Placerville,95667,Male,No,Yes,No,37,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed_check,55.05,2030.75,No
Pleasant_Grove,95668,Male,No,Yes,Yes,65,Yes,Yes,Fiber_optic,No,No,Yes,Yes,Yes,Yes,Two_year,Yes,Bank_transfer_(automatic),104.1,6700.05,No
Plymouth,95669,Female,No,No,Yes,67,Yes,Yes,Fiber_optic,No,Yes,No,Yes,Yes,Yes,One_year,Yes,Bank_transfer_(automatic),106.6,7244.7,No
Rescue,95672,Male,No,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two_year,Yes,Credit_card_(automatic),70.5,3486.65,No
Rio_Linda,95673,Male,No,Yes,Yes,25,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Electronic_check,19.6,411.15,No
River_Pines,95675,Female,No,Yes,Yes,64,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,Yes,Mailed_check,24.05,1559.15,No
Rocklin,95677,Male,No,Yes,No,25,No,No_phone_service,DSL,No,No,Yes,No,Yes,No,One_year,Yes,Credit_card_(automatic),38.1,970.4,No
Sheridan,95681,Male,Yes,Yes,No,24,No,No_phone_service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed_check,34.25,828.2,No
Shingle_Springs,95682,Female,No,No,No,37,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic_check,100.05,3810.55,No
Sloughhouse,95683,Female,No,No,No,21,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,68.65,1493.2,No
Somerset,95684,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed_check,45.8,45.8,No
Sutter_Creek,95685,Female,No,No,No,10,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed_check,75.75,777.3,No
Vacaville,95687,Male,No,Yes,No,51,Yes,Yes,Fiber_optic,Yes,Yes,No,No,No,Yes,One_year,Yes,Credit_card_(automatic),96.4,4911.05,No
Vacaville,95688,Female,No,No,No,10,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,Yes,Mailed_check,20.55,187.35,No
Volcano,95689,Female,No,No,No,6,No,No_phone_service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit_card_(automatic),50.95,307.6,No
Walnut_Grove,95690,Male,No,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Mailed_check,90.5,4318.35,No
West_Sacramento,95691,Female,No,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One_year,Yes,Electronic_check,79.4,4820.55,No
Wheatland,95692,Female,No,No,No,52,No,No_phone_service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two_year,Yes,Bank_transfer_(automatic),58.75,3038.55,No
Wilton,95693,Female,No,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit_card_(automatic),59.45,2136.9,No
Winters,95694,Male,No,Yes,No,71,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,One_year,Yes,Bank_transfer_(automatic),105.7,7472.15,No
Alta,95701,Male,No,Yes,No,45,Yes,No,DSL,Yes,No,Yes,No,No,No,Two_year,No,Credit_card_(automatic),53.3,2296.25,No
Colfax,95713,Male,No,No,No,2,No,No_phone_service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed_check,24.3,38.45,No
Emigrant_Gap,95715,Male,No,No,No,51,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One_year,No,Credit_card_(automatic),59.9,3043.6,No
Gold_Run,95717,Male,No,Yes,Yes,60,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Credit_card_(automatic),23.95,1506.4,No
Kyburz,95720,Male,No,No,No,9,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,Yes,Mailed_check,20.15,163.7,No
Meadow_Vista,95722,Male,No,No,No,17,Yes,Yes,Fiber_optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank_transfer_(automatic),95.65,1640,No
Soda_Springs,95728,Male,No,Yes,Yes,46,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two_year,No,Mailed_check,81,3846.35,No
Twin_Bridges,95735,Female,No,No,No,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Credit_card_(automatic),82.45,5646.6,No
Rancho_Cordova,95742,Female,No,Yes,No,4,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Bank_transfer_(automatic),20.5,79.05,No
Roseville,95747,Male,No,No,Yes,28,Yes,No,DSL,No,Yes,No,Yes,No,No,One_year,Yes,Credit_card_(automatic),54.4,1516.6,No
Elk_Grove,95758,Female,No,No,No,39,Yes,No,DSL,No,Yes,No,No,Yes,No,One_year,Yes,Credit_card_(automatic),58.6,2224.5,No
El_Dorado_Hills,95762,Male,No,No,No,11,Yes,No,Fiber_optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic_check,84.8,888.75,No
Rocklin,95765,Female,No,Yes,No,71,No,No_phone_service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Credit_card_(automatic),61.4,4310.35,No
Woodland,95776,Male,No,No,Yes,2,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed_check,20.4,42.9,No
Sacramento,95815,Female,No,No,No,17,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Mailed_check,20.15,353.65,No
Sacramento,95816,Female,No,Yes,No,55,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit_card_(automatic),94.45,5073.1,No
Sacramento,95817,Female,No,No,No,58,Yes,Yes,Fiber_optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank_transfer_(automatic),79.8,4526.85,No
Sacramento,95820,Male,Yes,No,No,9,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,74.05,678.45,No
Sacramento,95821,Male,No,No,No,26,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank_transfer_(automatic),49.15,1237.3,No
Sacramento,95822,Female,No,No,No,50,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Credit_card_(automatic),19.4,1023.95,No
Sacramento,95823,Female,No,Yes,No,72,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Bank_transfer_(automatic),113.65,8182.75,No
Sacramento,95824,Female,No,No,Yes,43,Yes,No,Fiber_optic,Yes,Yes,No,Yes,Yes,Yes,One_year,Yes,Credit_card_(automatic),106,4532.3,No
Sacramento,95825,Male,No,No,No,56,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,Yes,Bank_transfer_(automatic),25.95,1444.05,No
Sacramento,95826,Female,No,No,No,1,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed_check,19.1,19.1,No
Sacramento,95828,Male,No,Yes,No,72,Yes,Yes,Fiber_optic,Yes,Yes,No,Yes,No,Yes,Two_year,Yes,Bank_transfer_(automatic),100.55,7325.1,No
Sacramento,95829,Male,No,Yes,No,36,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,95.4,3474.2,No
Sacramento,95830,Male,No,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank_transfer_(automatic),75.15,392.65,No
Sacramento,95832,Female,Yes,No,No,44,Yes,No,Fiber_optic,No,Yes,Yes,No,No,Yes,One_year,No,Credit_card_(automatic),89.15,3990.75,No
Sacramento,95833,Female,Yes,Yes,Yes,70,Yes,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,One_year,Yes,Electronic_check,107.9,7475.85,No
Sacramento,95834,Male,No,No,No,44,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Credit_card_(automatic),19.5,835.5,No
Sacramento,95837,Female,No,Yes,No,69,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,Yes,Credit_card_(automatic),24.95,1718.35,No
Sacramento,95841,Male,Yes,Yes,Yes,68,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Bank_transfer_(automatic),19.5,1193.55,No
Sacramento,95842,Male,No,No,No,16,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Credit_card_(automatic),69.95,1205.5,No
Antelope,95843,Male,No,Yes,Yes,68,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two_year,No,Bank_transfer_(automatic),82.85,5776.45,No
Sacramento,95864,Male,No,No,No,4,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed_check,19,78.9,No
Marysville,95901,Female,No,Yes,Yes,26,No,No_phone_service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit_card_(automatic),38.85,1025.15,No
Alleghany,95910,Male,No,No,Yes,5,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Credit_card_(automatic),20.35,122,No
Arbuckle,95912,Male,No,Yes,No,70,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,No,One_year,Yes,Bank_transfer_(automatic),95,6602.9,No
Bangor,95914,Male,No,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One_year,No,Bank_transfer_(automatic),74.4,1712.9,No
Berry_Creek,95916,Female,Yes,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two_year,No,Bank_transfer_(automatic),78.45,5682.25,No
Biggs,95917,Male,No,No,No,1,Yes,No,Fiber_optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed_check,74.3,74.3,No
Browns_Valley,95918,Male,No,Yes,No,70,No,No_phone_service,DSL,No,Yes,Yes,Yes,No,Yes,One_year,Yes,Bank_transfer_(automatic),51.05,3635.15,No
Brownsville,95919,Female,No,Yes,Yes,36,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Bank_transfer_(automatic),19.2,702.9,No
Canyon_Dam,95923,Female,No,Yes,Yes,41,Yes,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,One_year,Yes,Bank_transfer_(automatic),109.1,4454.25,No
Chico,95928,Male,No,No,No,14,Yes,No,Fiber_optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic_check,76.45,1117.55,No
Crescent_Mills,95934,Male,No,Yes,Yes,13,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic_check,72.8,930.05,No
Dobbins,95935,Male,No,No,No,6,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed_check,18.95,110.15,No
Durham,95938,Female,No,Yes,No,15,Yes,No,Fiber_optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic_check,101.75,1669.4,No
Elk_Creek,95939,Female,No,No,No,47,Yes,No,Fiber_optic,Yes,No,No,No,No,No,Month-to-month,No,Credit_card_(automatic),75.45,3545.1,No
Forbestown,95941,Female,No,No,No,8,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed_check,64.1,504.05,No
Forest_Ranch,95942,Male,No,No,No,17,No,No_phone_service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed_check,25.65,440.2,No
Glenn,95943,Male,No,Yes,Yes,15,Yes,No,Fiber_optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed_check,75.1,1151.55,No
Goodyears_Bar,95944,Female,No,No,No,26,Yes,No,Fiber_optic,Yes,No,Yes,Yes,No,Yes,One_year,Yes,Bank_transfer_(automatic),95.85,2475.35,No
Grass_Valley,95945,Female,No,No,No,23,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic_check,54.4,1249.25,No
Penn_Valley,95946,Female,Yes,No,No,4,Yes,No,Fiber_optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic_check,72.75,317.75,No
Greenville,95947,Male,No,No,Yes,29,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Mailed_check,19.85,535.05,No
Gridley,95948,Female,No,No,No,25,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed_check,19.05,461.3,No
Hamilton_City,95951,Male,Yes,No,No,3,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,94.85,335.75,No
Live_Oak,95953,Female,No,Yes,Yes,69,No,No_phone_service,DSL,Yes,Yes,Yes,Yes,No,No,Two_year,No,Bank_transfer_(automatic),46.25,3121.4,No
Magalia,95954,Male,No,No,No,14,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Mailed_check,19.35,324.8,No
Maxwell,95955,Male,No,No,No,19,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed_check,69.6,1394.55,No
Meadow_Valley,95956,Male,Yes,No,No,39,Yes,Yes,Fiber_optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic_check,90.7,3413.25,No
Meridian,95957,Male,No,No,No,31,Yes,No,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic_check,101.4,3143.65,No
Nevada_City,95959,Male,No,Yes,Yes,24,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Mailed_check,20.25,439.75,No
North_San_Juan,95960,Male,No,Yes,No,14,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank_transfer_(automatic),48.8,664.4,No
Olivehurst,95961,Female,No,Yes,No,64,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two_year,Yes,Mailed_check,74.35,4759.55,No
Oregon_House,95962,Female,No,No,No,50,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,Yes,Mailed_check,19.35,1033,No
Orland,95963,Male,No,Yes,Yes,52,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One_year,Yes,Electronic_check,68.75,3482.85,No
Oroville,95965,Male,No,No,No,28,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,One_year,No,Electronic_check,100.2,2688.45,No
Oroville,95966,Female,No,No,No,21,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,Yes,Credit_card_(automatic),20.85,435.25,No
Paradise,95969,Female,No,Yes,No,17,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Mailed_check,19.35,307,No
Princeton,95970,Male,No,Yes,No,58,No,No_phone_service,DSL,No,No,No,No,Yes,Yes,One_year,Yes,Credit_card_(automatic),45,2689.35,No
Chico,95973,Female,No,Yes,No,51,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Mailed_check,25.5,1281.25,No
Richvale,95974,Male,No,Yes,Yes,72,No,No_phone_service,DSL,Yes,No,Yes,Yes,Yes,No,Two_year,No,Mailed_check,48.9,3527,No
Smartville,95977,Female,No,No,No,27,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,Yes,Mailed_check,19.6,561.15,No
Stirling_City,95978,Female,No,No,No,3,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed_check,20,63.6,No
Stonyford,95979,Female,No,Yes,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two_year,Yes,Mailed_check,81.3,5129.3,No
Strawberry_Valley,95981,Female,No,Yes,No,45,Yes,No,Fiber_optic,No,No,No,Yes,Yes,Yes,Two_year,Yes,Credit_card_(automatic),95.2,4285.8,No
Taylorsville,95983,Female,No,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Credit_card_(automatic),83.3,5894.5,No
Washington,95986,Female,No,Yes,Yes,58,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Credit_card_(automatic),20.3,1160.75,No
Williams,95987,Male,No,Yes,Yes,34,Yes,No,Fiber_optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic_check,89.85,3091.75,No
Yuba_City,95991,Female,No,Yes,Yes,15,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed_check,19.8,272.95,No
Yuba_City,95993,Male,No,Yes,Yes,66,No,No_phone_service,DSL,No,No,Yes,Yes,Yes,Yes,Two_year,No,Bank_transfer_(automatic),54.65,3632,No
Redding,96001,Male,Yes,No,No,12,No,No_phone_service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit_card_(automatic),29.35,381.2,No
Redding,96002,Male,No,No,No,58,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,Yes,Bank_transfer_(automatic),19.15,1035.5,No
Redding,96003,Female,No,Yes,Yes,3,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Mailed_check,19.1,52,No
Anderson,96007,Female,No,No,No,9,Yes,No,Fiber_optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic_check,80.55,653.9,No
Bella_Vista,96008,Female,No,No,No,3,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Mailed_check,20.25,71.2,No
Big_Bar,96010,Male,No,Yes,No,40,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,One_year,Yes,Bank_transfer_(automatic),106,4178.65,No
Big_Bend,96011,Female,No,No,No,68,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Bank_transfer_(automatic),25.5,1821.8,No
Callahan,96014,Female,No,No,No,50,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two_year,Yes,Mailed_check,79.6,4024.2,No
Canby,96015,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic_check,55.25,55.25,No
Cassel,96016,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,No,Bank_transfer_(automatic),88.05,6520.8,No
Castella,96017,Male,No,No,Yes,40,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,Yes,Bank_transfer_(automatic),20.4,854.9,No
Shasta_Lake,96019,Female,No,Yes,Yes,72,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Bank_transfer_(automatic),117.6,8308.9,No
Chester,96020,Female,No,No,No,6,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed_check,20,109.2,No
Corning,96021,Female,No,No,No,5,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,Yes,Credit_card_(automatic),19.65,92.05,No
Cottonwood,96022,Male,No,Yes,No,48,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One_year,Yes,Credit_card_(automatic),70.55,3420.5,No
Douglas_City,96024,Female,No,Yes,Yes,64,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One_year,No,Mailed_check,65.8,4068,No
Dunsmuir,96025,Female,No,No,No,17,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Credit_card_(automatic),20.05,337.9,No
Etna,96027,Male,No,Yes,No,40,Yes,No,Fiber_optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic_check,80,3168.75,No
Fall_River_Mills,96028,Female,No,Yes,Yes,41,No,No_phone_service,DSL,Yes,No,Yes,No,No,No,One_year,No,Credit_card_(automatic),35.4,1412.4,No
Flournoy,96029,Male,Yes,No,No,51,Yes,Yes,Fiber_optic,No,Yes,No,No,No,No,One_year,Yes,Bank_transfer_(automatic),79.6,3974.7,No
Forks_Of_Salmon,96031,Male,No,Yes,No,41,Yes,Yes,Fiber_optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic_check,80.25,3439,No
French_Gulch,96033,Female,No,No,No,2,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,Yes,Mailed_check,20.45,42.45,No
Gazelle,96034,Male,No,No,No,68,Yes,No,Fiber_optic,No,Yes,Yes,No,No,No,One_year,No,Credit_card_(automatic),79.6,5461.45,No
Gerber,96035,Female,No,Yes,Yes,24,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Mailed_check,24.7,571.75,No
Greenview,96037,Male,No,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two_year,No,Credit_card_(automatic),77.3,5498.2,No
Grenada,96038,Male,No,No,No,3,No,No_phone_service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic_check,29.75,96.85,No
Happy_Camp,96039,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank_transfer_(automatic),44.9,111.05,No
Hat_Creek,96040,Male,No,Yes,No,3,No,No_phone_service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit_card_(automatic),29.8,94.4,No
Hornbrook,96044,Female,No,No,No,13,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,71.95,923.85,No
Hyampom,96046,Male,No,No,No,7,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed_check,20.75,141.1,No
Igo,96047,Male,No,Yes,Yes,12,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed_check,56.3,628.65,No
Junction_City,96048,Male,No,Yes,Yes,53,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,One_year,Yes,Electronic_check,105.25,5576.3,No
Lakehead,96051,Male,No,Yes,Yes,63,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Mailed_check,19.55,1245.6,No
Lewiston,96052,Female,No,No,No,15,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed_check,84.45,1287.85,No
Lookout,96054,Male,No,Yes,Yes,36,Yes,No,DSL,Yes,Yes,No,No,No,No,One_year,No,Mailed_check,53.65,1939.35,No
Los_Molinos,96055,Male,Yes,Yes,No,4,No,No_phone_service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic_check,29.9,118.25,No
Mcarthur,96056,Female,No,Yes,Yes,24,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Mailed_check,19.7,452.55,No
Mccloud,96057,Female,No,No,No,61,No,No_phone_service,DSL,Yes,Yes,Yes,Yes,No,No,One_year,No,Credit_card_(automatic),43.7,2696.55,No
Macdoel,96058,Male,No,No,No,16,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic_check,55.3,875.35,No
Manton,96059,Male,No,Yes,Yes,65,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,Yes,Credit_card_(automatic),19.85,1267.05,No
Mill_Creek,96061,Female,No,Yes,Yes,26,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Credit_card_(automatic),19.65,494.9,No
Millville,96062,Male,No,No,No,16,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed_check,49.45,799,No
Montgomery_Creek,96065,Male,No,No,Yes,5,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Mailed_check,20.45,106.9,No
Mount_Shasta,96067,Female,No,No,No,19,No,No_phone_service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic_check,39.7,710.05,No
Nubieber,96068,Male,No,No,No,10,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit_card_(automatic),54.5,568.2,No
